86,16,2,1,1
83,5,1,2,1
166,10,2,3,1
164,17,2,3,1
174,11,2,3,1
135,18,2,3,1
182,12,1,1,1
138,7,2,1,1
37,14,2,3,1
85,1,2,2,1
116,5,2,3,1
45,9,2,1,1
62,7,2,1,1
116,5,1,2,1
183,17,2,1,1
138,2,1,3,1
161,11,2,3,1
202,9,2,3,1
78,1,1,2,1
102,15,1,1,1
17,2,2,1,1
175,8,2,3,1
52,14,1,3,1
121,1,2,2,1
86,13,2,2,1
133,15,2,3,1
61,19,2,3,1
18,12,2,1,1
209,15,1,3,1
109,8,2,3,1
46,3,2,3,1
147,15,1,2,1
165,11,2,3,1
70,16,2,3,1
180,7,1,3,1
187,15,1,3,1
101,13,2,3,1
27,16,2,2,1
211,19,1,3,1
16,6,1,3,1
107,3,2,1,1
211,19,2,2,1
141,20,2,2,1
153,16,2,2,1
43,13,2,3,1
129,5,2,3,1
134,10,2,3,1
90,20,2,3,1
116,11,1,1,1
203,2,2,2,1
7,1,2,1,1
175,18,1,1,1
3,7,1,3,1
212,9,1,1,1
8,20,1,3,1
32,9,2,3,1
95,5,1,1,1
167,2,1,1,1
8,20,2,1,1
88,9,1,2,1
13,15,2,2,1
205,11,2,3,1
40,19,2,1,1
85,14,1,3,1
149,11,2,3,1
93,14,1,3,1
156,4,2,3,1
143,9,2,1,1
8,16,2,2,1
96,10,2,3,1
212,5,1,1,1
59,3,2,3,1
191,11,1,3,1
67,15,1,3,1
203,11,2,3,1
78,18,2,1,1
39,15,2,1,1
69,3,2,3,1
13,2,2,3,1
49,12,2,2,1
47,13,2,1,1
92,13,2,1,1
183,1,1,3,1
21,3,1,1,1
146,5,2,3,1
210,10,2,1,1
156,4,2,1,1
121,1,1,3,1
165,11,1,1,1
185,10,2,3,1
57,16,1,3,1
152,18,1,1,1
18,9,2,3,1
70,16,1,3,1
51,17,2,1,1
168,18,2,3,1
126,17,2,1,1
205,19,1,1,1
41,11,1,3,1
77,14,1,2,1
142,10,2,3,1
115,8,1,1,1
24,1,1,1,1
204,2,2,1,1
169,15,2,3,1
155,18,2,3,1
5,9,2,3,1
56,2,2,3,1
200,6,1,3,1
159,17,2,3,1
80,12,2,1,1
109,8,2,2,1
37,9,2,3,1
22,17,1,2,1
61,11,1,3,1
39,18,2,1,1
159,17,1,2,1
68,20,2,3,1
5,10,2,3,1
104,19,2,1,1
52,5,1,3,1
151,8,2,3,1
21,3,1,3,1
110,1,2,1,1
63,19,2,1,1
76,19,2,3,1
119,3,2,1,1
121,7,2,3,1
32,20,2,1,1
62,14,2,3,1
175,8,2,3,1
11,16,1,2,1
98,2,2,2,1
40,10,2,1,1
99,3,2,1,1
53,11,1,3,1
109,12,2,3,1
86,16,1,3,1
182,19,2,1,1
99,3,1,2,1
169,8,1,1,1
60,9,2,2,1
154,10,1,1,1
154,3,2,3,1
180,20,2,3,1
119,16,2,1,1
182,4,1,1,1
81,8,2,1,1
20,14,1,3,1
153,18,2,3,1
2,13,2,1,1
84,18,1,1,1
143,19,1,3,1
152,4,2,1,1
149,9,2,2,1
101,17,2,1,1
33,7,2,1,1
182,19,2,3,1
156,10,1,2,1
117,12,1,3,1
135,18,1,1,1
90,3,2,3,1
92,20,2,1,1
140,17,1,3,1
201,14,2,2,1
117,20,2,2,1
122,8,1,2,1
80,2,2,3,1
63,17,2,1,1
40,16,1,3,1
12,11,1,2,1
119,18,2,1,1
50,1,1,3,1
115,17,2,2,1
138,2,2,3,1
3,3,2,1,1
36,17,2,1,1
57,19,1,3,1
175,8,2,2,1
102,15,2,3,1
2,15,2,1,1
55,3,1,2,1
180,7,2,3,1
46,17,2,3,1
117,16,2,1,1
178,9,2,3,1
183,1,2,1,1
31,7,2,2,1
61,5,2,1,1
192,18,2,1,1
162,17,2,2,1
147,20,2,2,1
146,5,1,3,1
69,3,1,1,1
111,19,2,1,1
87,18,2,3,1
21,3,2,1,1
29,12,1,1,1
209,9,2,3,1
212,9,1,2,1
116,18,1,1,1
123,11,2,3,1
157,6,1,2,1
46,11,2,1,1
148,18,1,1,1
132,16,2,3,1
8,12,2,2,1
87,11,2,1,1
190,16,1,1,1
146,5,2,1,1
211,19,1,2,1
82,1,2,3,1
152,11,2,1,1
39,18,2,2,1
54,6,1,3,1
141,15,2,3,1
22,7,2,1,1
37,3,2,1,1
191,11,1,1,1
147,15,2,1,1
37,18,2,3,1
211,19,2,1,1
50,1,2,1,1
19,3,1,3,1
3,11,1,3,1
130,19,2,3,1
113,2,2,1,1
72,10,1,2,1
50,15,2,1,1
126,7,2,2,1
78,1,1,3,1
92,13,1,3,1
82,10,1,2,1
205,5,1,3,1
179,16,1,1,1
2,13,1,2,1
128,17,1,2,1
97,10,2,3,1
195,18,2,3,1
109,8,2,1,1
54,7,2,1,1
57,16,2,3,1
140,7,2,1,1
160,8,1,1,1
137,14,2,3,1
103,9,1,1,1
93,14,2,1,1
77,18,2,1,1
176,20,2,2,1
192,18,1,1,1
165,11,2,1,1
27,18,2,3,1
172,3,2,3,1
53,11,2,1,1
134,10,1,2,1
14,15,1,3,1
117,1,1,1,1
138,16,2,1,1
119,7,1,2,1
21,16,2,3,1
96,16,2,3,1
190,2,2,2,1
31,1,2,1,1
162,1,2,2,1
13,8,2,1,1
87,7,1,3,1
102,10,2,1,1
149,11,1,1,1
124,19,2,3,1
184,10,2,3,1
93,14,2,3,1
166,10,2,2,1
40,10,2,1,1
32,3,2,1,1
189,11,1,2,1
125,20,1,2,1
157,6,2,1,1
182,16,2,3,1
152,11,2,3,1
2,20,2,1,1
190,7,2,3,1
162,11,2,1,1
116,5,2,2,1
212,18,2,2,1
151,3,2,1,1
125,3,2,1,1
19,13,2,1,1
137,10,2,3,1
76,9,1,2,1
111,17,2,2,1
76,11,1,3,1
88,11,2,1,1
199,4,1,3,1
188,12,2,3,1
100,13,2,1,1
176,7,1,1,1
110,1,2,1,1
185,10,1,2,1
35,10,2,1,1
78,1,2,1,1
92,17,1,3,1
178,1,2,3,1
95,5,2,1,1
31,15,1,3,1
199,11,1,3,1
50,19,2,3,1
205,14,1,3,1
1,13,2,2,1
83,13,2,3,1
151,16,2,3,1
100,2,1,3,1
16,14,2,3,1
60,16,2,1,1
135,12,1,3,1
74,2,1,3,1
139,16,1,3,1
117,1,1,3,1
165,9,2,1,1
85,1,2,1,1
162,7,1,2,1
68,20,2,2,1
141,15,1,1,1
212,9,2,2,1
52,5,2,2,1
54,16,2,2,1
137,19,2,3,1
135,14,1,1,1
108,15,2,3,1
164,11,1,1,1
41,1,2,1,1
209,9,1,3,1
22,12,1,3,1
165,14,1,1,1
25,8,2,2,1
133,19,2,3,1
186,10,2,3,1
125,7,2,3,1
74,13,2,2,1
133,15,1,1,1
40,9,2,3,1
125,7,1,2,1
61,16,2,3,1
192,12,2,3,1
3,11,2,1,1
55,8,2,3,1
178,10,1,3,1
57,16,2,2,1
29,12,1,2,1
179,4,2,1,1
77,6,2,1,1
53,19,2,3,1
122,10,2,3,1
183,17,2,3,1
125,3,2,2,1
174,18,1,3,1
175,8,1,1,1
183,19,2,2,1
118,8,1,2,1
164,11,2,2,1
53,14,2,2,1
173,2,1,2,1
3,7,2,1,1
200,10,2,2,1
182,12,2,3,1
136,2,2,2,1
74,7,2,3,1
155,7,1,1,1
88,9,2,1,1
171,12,2,3,1
178,10,2,2,1
122,20,1,3,1
106,6,2,3,1
66,17,1,3,1
208,1,2,1,1
97,9,1,1,1
130,17,1,1,1
101,7,2,2,1
34,13,2,2,1
171,19,2,1,1
112,16,1,1,1
148,8,2,1,1
20,14,2,3,1
8,3,1,2,1
36,9,2,1,1
31,20,2,1,1
51,10,2,2,1
140,2,2,3,1
67,10,1,3,1
206,6,2,3,1
83,8,1,2,1
200,18,1,3,1
180,7,2,1,1
24,1,1,3,1
49,12,2,3,1
78,13,1,3,1
139,18,1,2,1
2,20,1,1,1
203,2,2,1,1
191,14,1,3,1
118,19,2,3,1
157,6,2,3,1
135,18,1,3,1
133,3,2,3,1
128,17,2,3,1
19,15,1,3,1
96,18,2,3,1
22,17,2,1,1
93,19,2,1,1
133,10,1,1,1
175,2,1,1,1
80,2,1,1,1
101,4,1,2,1
44,8,2,1,1
10,17,2,3,1
158,12,2,3,1
176,20,1,1,1
60,2,2,3,1
88,19,2,1,1
210,10,1,3,1
172,19,2,3,1
125,7,2,1,1
138,16,2,3,1
5,19,2,3,1
164,11,1,3,1
8,3,2,2,1
189,11,1,1,1
109,4,1,3,1
87,2,2,2,1
103,20,1,1,1
190,12,1,1,1
133,19,2,2,1
104,2,2,3,1
121,1,2,3,1
104,14,2,1,1
149,14,1,2,1
58,9,1,3,1
185,5,2,2,1
61,8,2,3,1
113,19,1,2,1
72,18,2,2,1
30,20,2,3,1
128,9,2,1,1
71,10,1,1,1
199,18,2,3,1
79,8,2,3,1
171,5,2,1,1
3,18,2,3,1
11,5,2,3,1
205,9,1,3,1
74,2,2,1,1
105,2,1,1,1
172,9,2,3,1
50,1,2,2,1
177,5,1,1,1
152,4,2,3,1
210,6,1,3,1
4,12,2,2,1
178,9,1,3,1
149,3,1,1,1
101,4,2,1,1
183,7,2,3,1
79,15,2,3,1
31,15,2,1,1
125,7,1,3,1
168,4,1,1,1
211,11,1,3,1
64,11,2,3,1
173,14,1,1,1
132,13,2,1,1
84,5,1,1,1
192,3,1,1,1
68,15,2,1,1
74,13,1,3,1
132,8,2,3,1
27,1,1,3,1
29,15,1,1,1
14,5,1,1,1
22,7,1,3,1
33,19,1,3,1
43,15,2,3,1
23,19,2,3,1
143,17,2,1,1
127,7,2,1,1
199,11,2,3,1
95,7,2,3,1
171,5,2,3,1
124,17,1,1,1
96,8,2,1,1
27,16,1,3,1
77,12,2,3,1
153,3,2,3,1
209,11,1,1,1
13,20,2,1,1
52,11,2,1,1
93,1,2,1,1
120,15,1,1,1
123,9,2,1,1
152,18,2,2,1
130,17,2,1,1
202,16,2,3,1
105,10,1,1,1
188,9,1,2,1
175,16,2,1,1
186,7,2,3,1
116,11,2,3,1
52,11,1,3,1
124,17,2,1,1
205,9,2,3,1
34,7,1,1,1
171,19,2,3,1
54,19,1,3,1
162,11,2,3,1
5,14,2,3,1
126,7,1,2,1
196,13,1,1,1
105,10,2,1,1
67,15,2,2,1
19,19,2,1,1
147,20,2,1,1
56,7,2,1,1
14,18,1,1,1
133,7,1,1,1
143,11,1,3,1
43,15,2,2,1
57,19,1,1,1
48,5,2,3,1
155,6,1,3,1
97,9,1,3,1
162,1,1,3,1
86,1,1,1,1
87,7,2,3,1
97,10,1,1,1
51,17,2,2,1
52,11,2,1,1
133,3,1,1,1
205,9,2,1,1
56,2,2,1,1
75,16,1,1,1
4,18,2,2,1
67,15,2,3,1
118,13,2,3,1
153,3,2,1,1
165,1,1,3,1
164,9,2,3,1
121,14,2,3,1
182,7,2,2,1
74,7,1,2,1
16,12,2,2,1
171,14,2,3,1
45,17,2,3,1
205,14,2,3,1
132,16,1,2,1
8,12,1,2,1
168,4,2,3,1
60,16,1,1,1
119,7,2,1,1
94,16,2,1,1
124,10,1,1,1
136,9,2,3,1
137,19,1,3,1
190,2,2,1,1
61,19,1,2,1
79,19,2,1,1
12,2,1,2,1
5,19,1,3,1
54,6,2,3,1
169,15,2,1,1
143,2,1,3,1
208,1,1,1,1
205,5,2,1,1
126,10,2,1,1
196,13,2,3,1
124,10,2,2,1
64,14,2,3,1
51,17,1,2,1
113,16,1,3,1
145,20,2,3,1
150,14,1,3,1
99,3,1,3,1
203,9,1,1,1
15,11,1,3,1
155,15,1,3,1
149,11,2,2,1
201,9,1,1,1
60,16,2,3,1
66,11,1,3,1
180,20,1,1,1
42,6,1,1,1
5,19,2,1,1
157,19,2,3,1
17,15,2,1,1
130,19,2,1,1
205,11,2,1,1
84,16,1,1,1
192,18,2,3,1
44,11,2,2,1
132,4,2,3,1
102,1,1,3,1
105,2,2,2,1
182,12,2,3,1
53,14,2,1,1
19,15,2,3,1
112,16,2,3,1
158,12,2,2,1
172,12,2,2,1
167,18,2,3,1
83,17,1,2,1
49,20,1,3,1
27,10,2,3,1
212,11,1,1,1
113,13,2,3,1
6,13,2,2,1
69,17,2,1,1
135,14,2,3,1
104,2,2,1,1
200,17,1,1,1
32,9,2,1,1
59,10,2,2,1
24,6,1,3,-1
151,11,2,2,-1
154,15,2,1,-1
47,18,2,2,-1
129,13,2,1,-1
138,1,2,1,-1
178,5,2,1,-1
111,6,2,3,-1
129,6,2,3,-1
89,16,2,1,-1
205,17,2,3,-1
183,20,1,3,-1
63,13,1,3,-1
77,3,2,3,-1
69,2,2,3,-1
79,4,1,3,-1
97,18,2,1,-1
186,15,1,1,-1
192,13,1,3,-1
119,2,2,1,-1
136,17,2,2,-1
131,7,2,3,-1
61,1,2,3,-1
43,1,2,3,-1
74,5,2,2,-1
84,12,1,2,-1
11,1,1,1,-1
208,5,2,2,-1
208,6,1,1,-1
17,14,2,3,-1
43,10,1,1,-1
104,13,2,1,-1
126,8,2,3,-1
151,5,1,2,-1
94,17,1,3,-1
149,6,2,2,-1
104,16,1,1,-1
17,10,2,3,-1
174,1,2,3,-1
49,16,2,1,-1
87,6,2,3,-1
167,3,2,1,-1
88,18,2,3,-1
125,10,1,3,-1
207,9,1,1,-1
9,6,2,3,-1
111,16,2,3,-1
38,8,1,3,-1
62,2,2,1,-1
65,11,2,3,-1
82,12,2,1,-1
22,19,2,1,-1
130,15,2,3,-1
11,10,1,1,-1
137,12,2,1,-1
1,17,2,1,-1
184,6,1,3,-1
30,11,1,3,-1
99,1,2,3,-1
117,13,1,1,-1
55,1,2,3,-1
209,14,1,3,-1
149,6,2,1,-1
110,3,2,3,-1
53,9,1,3,-1
179,18,2,3,-1
25,5,2,3,-1
156,9,2,3,-1
150,15,2,1,-1
100,14,1,2,-1
135,3,2,3,-1
44,15,1,3,-1
32,4,1,3,-1
30,19,2,3,-1
21,6,2,1,-1
13,5,2,3,-1
92,18,2,3,-1
174,6,2,3,-1
185,7,1,1,-1
147,4,2,1,-1
167,8,2,3,-1
88,14,2,1,-1
31,8,2,2,-1
93,2,2,3,-1
212,13,2,3,-1
196,5,1,3,-1
127,8,1,1,-1
205,10,2,3,-1
134,20,2,1,-1
91,17,2,1,-1
81,2,1,3,-1
50,10,1,3,-1
40,2,2,1,-1
22,4,2,3,-1
61,4,1,3,-1
121,8,1,1,-1
48,10,2,1,-1
40,7,1,2,-1
143,13,2,2,-1
132,8,1,2,-1
14,16,2,3,-1
51,16,2,3,-1
174,5,1,2,-1
160,9,2,3,-1
191,3,2,3,-1
46,5,1,3,-1
167,19,1,3,-1
50,8,2,3,-1
165,19,1,1,-1
171,17,2,3,-1
109,11,1,1,-1
60,11,2,3,-1
22,19,2,3,-1
55,11,1,2,-1
82,13,1,3,-1
33,12,2,3,-1
7,6,2,2,-1
83,3,2,3,-1
40,8,2,3,-1
200,5,2,2,-1
212,6,2,1,-1
111,10,2,2,-1
68,9,2,3,-1
87,14,1,3,-1
124,16,2,2,-1
84,9,1,1,-1
153,8,2,2,-1
6,19,2,1,-1
35,5,1,3,-1
62,7,1,3,-1
178,12,2,1,-1
37,6,2,2,-1
165,2,2,3,-1
187,19,2,2,-1
51,15,2,3,-1
22,16,2,1,-1
152,19,1,1,-1
7,7,2,2,-1
123,17,1,2,-1
10,14,2,3,-1
104,3,1,3,-1
150,5,2,3,-1
184,11,1,1,-1
127,5,1,1,-1
192,19,1,1,-1
212,20,2,1,-1
12,3,2,1,-1
183,18,2,3,-1
17,8,2,3,-1
72,15,2,3,-1
127,13,2,3,-1
50,4,2,1,-1
210,9,2,2,-1
19,20,2,3,-1
60,3,2,2,-1
75,2,2,1,-1
104,2,2,2,-1
185,11,2,3,-1
160,18,2,1,-1
141,4,2,3,-1
22,13,1,3,-1
120,18,1,1,-1
129,14,1,3,-1
45,13,1,3,-1
150,2,1,1,-1
172,8,1,3,-1
196,2,2,3,-1
119,14,1,2,-1
92,19,1,2,-1
95,13,1,3,-1
12,3,2,3,-1
46,15,1,2,-1
111,10,1,1,-1
96,9,2,1,-1
187,4,2,3,-1
168,3,1,1,-1
172,10,2,1,-1
2,5,2,1,-1
14,1,1,3,-1
191,17,2,1,-1
110,14,1,2,-1
42,4,1,1,-1
50,19,1,1,-1
143,10,2,1,-1
143,7,2,3,-1
6,15,2,3,-1
196,7,2,1,-1
76,20,2,1,-1
160,15,2,2,-1
7,14,2,3,-1
108,5,1,2,-1
80,17,2,3,-1
52,16,1,2,-1
31,9,1,3,-1
64,18,2,1,-1
116,13,2,2,-1
15,2,1,2,-1
72,20,1,1,-1
68,5,2,3,-1
82,5,2,2,-1
58,3,2,1,-1
57,11,2,3,-1
83,10,2,3,-1
12,14,2,3,-1
49,10,1,3,-1
101,9,1,3,-1
28,1,2,3,-1
80,15,2,1,-1
198,2,2,3,-1
196,9,1,1,-1
170,8,2,2,-1
62,9,2,1,-1
45,15,2,1,-1
105,9,2,1,-1
25,5,2,1,-1
75,1,1,3,-1
62,2,2,3,-1
55,7,2,1,-1
107,8,2,1,-1
195,4,2,1,-1
38,10,2,2,-1
142,12,2,1,-1
211,18,2,1,-1
47,14,1,3,-1
31,12,2,3,-1
210,17,1,3,-1
168,6,2,2,-1
25,15,2,3,-1
186,5,2,2,-1
138,4,1,2,-1
137,7,1,2,-1
117,19,2,1,-1
77,17,1,3,-1
106,8,2,3,-1
89,9,2,1,-1
205,7,2,2,-1
186,4,1,2,-1
108,12,2,1,-1
140,6,2,1,-1
150,1,2,3,-1
40,17,2,3,-1
76,4,1,3,-1
60,17,1,2,-1
209,8,2,3,-1
53,5,2,1,-1
191,10,1,3,-1
45,7,1,3,-1
153,12,2,2,-1
75,8,2,2,-1
197,13,2,3,-1
2,10,1,2,-1
145,5,2,3,-1
93,8,2,1,-1
39,12,1,3,-1
60,11,1,1,-1
1,18,1,3,-1
132,7,2,2,-1
212,17,1,2,-1
94,5,1,2,-1
131,14,1,2,-1
192,5,2,1,-1
196,10,1,3,-1
172,18,2,2,-1
130,8,1,1,-1
180,18,2,2,-1
194,16,2,3,-1
145,18,2,3,-1
158,14,2,3,-1
33,15,1,3,-1
53,11,1,2,-1
89,3,1,3,-1
3,8,2,3,-1
166,16,2,3,-1
207,11,2,1,-1
84,17,2,3,-1
164,6,1,3,-1
40,5,2,2,-1
60,15,2,2,-1
30,18,2,1,-1
79,11,2,2,-1
106,19,2,2,-1
16,11,1,2,-1
42,7,1,3,-1
195,9,2,2,-1
31,17,1,2,-1
10,13,1,2,-1
31,4,2,3,-1
169,10,2,1,-1
203,10,2,2,-1
54,12,1,3,-1
2,8,2,3,-1
114,17,2,3,-1
203,13,2,3,-1
56,6,2,1,-1
98,4,2,1,-1
32,2,2,3,-1
139,3,2,3,-1
168,8,1,1,-1
62,16,2,3,-1
124,3,2,3,-1
100,3,2,1,-1
143,10,2,2,-1
191,6,2,3,-1
200,2,1,1,-1
116,15,2,2,-1
27,13,1,3,-1
112,9,2,3,-1
15,7,2,3,-1
6,6,2,2,-1
24,6,2,1,-1
94,3,1,3,-1
77,5,2,1,-1
35,12,1,2,-1
34,6,2,3,-1
38,16,2,3,-1
171,16,2,2,-1
52,13,2,3,-1
184,9,2,3,-1
98,10,2,3,-1
95,17,2,3,-1
207,18,1,2,-1
145,10,2,1,-1
172,9,2,2,-1
130,11,2,3,-1
149,2,2,2,-1
145,8,2,2,-1
131,18,2,1,-1
74,18,2,1,-1
167,19,1,1,-1
85,6,2,2,-1
82,6,2,1,-1
117,19,2,2,-1
83,11,1,3,-1
205,1,1,3,-1
78,7,1,2,-1
158,13,2,1,-1
92,15,2,3,-1
53,16,1,3,-1
7,17,1,3,-1
153,7,2,3,-1
49,2,1,3,-1
129,2,2,1,-1
129,3,2,3,-1
123,1,2,1,-1
157,2,1,3,-1
124,14,2,1,-1
46,8,2,3,-1
44,13,1,3,-1
3,6,2,2,-1
10,5,1,2,-1
134,14,1,1,-1
59,15,2,3,-1
42,15,1,3,-1
1,10,1,3,-1
113,1,1,3,-1
114,16,2,3,-1
165,10,1,3,-1
7,17,2,2,-1
83,18,1,2,-1
139,6,2,3,-1
65,2,1,3,-1
88,6,2,1,-1
79,10,2,3,-1
128,1,2,3,-1
5,17,1,2,-1
36,18,1,3,-1
113,10,2,3,-1
61,4,2,3,-1
155,10,1,1,-1
19,20,1,3,-1
170,13,2,2,-1
78,6,2,3,-1
79,5,1,3,-1
158,3,2,1,-1
166,2,2,2,-1
204,8,1,1,-1
73,15,2,1,-1
116,3,1,2,-1
145,19,1,1,-1
115,2,1,3,-1
195,5,2,3,-1
7,2,2,1,-1
39,10,2,2,-1
164,16,1,1,-1
55,5,2,2,-1
167,15,2,1,-1
158,8,2,1,-1
55,13,1,3,-1
148,3,1,3,-1
201,10,2,3,-1
138,12,2,3,-1
143,8,2,2,-1
72,15,2,2,-1
169,11,2,3,-1
154,16,1,3,-1
33,8,2,3,-1
119,10,1,3,-1
164,10,1,1,-1
16,19,2,2,-1
42,16,1,3,-1
71,15,2,2,-1
97,19,2,3,-1
81,18,2,1,-1
142,6,1,1,-1
23,16,2,3,-1
119,12,1,3,-1
150,16,1,1,-1
32,8,2,1,-1
203,10,2,1,-1
37,16,2,3,-1
167,19,2,3,-1
75,5,2,3,-1
108,8,2,3,-1
135,1,2,1,-1
62,4,1,2,-1
120,20,1,1,-1
73,8,2,3,-1
76,17,2,3,-1
104,10,2,1,-1
162,19,2,3,-1
41,1,1,2,-1
24,11,2,1,-1
190,15,2,3,-1
152,12,2,1,-1
119,1,1,2,-1
82,19,2,3,-1
96,13,2,3,-1
106,2,2,2,-1
70,20,2,1,-1
62,20,2,3,-1
108,15,1,3,-1
59,6,2,3,-1
201,19,1,3,-1
72,1,1,1,-1
6,2,2,2,-1
128,17,2,1,-1
133,4,1,1,-1
76,4,2,1,-1
18,13,1,2,-1
40,2,1,2,-1
123,10,2,1,-1
63,16,2,3,-1
44,9,1,1,-1
79,14,1,3,-1
178,8,2,1,-1
115,20,1,1,-1
132,20,2,2,-1
184,16,2,3,-1
41,6,2,3,-1
108,20,1,2,-1
189,12,2,3,-1
120,2,2,3,-1
201,15,1,3,-1
198,4,2,3,-1
31,13,2,2,-1
120,8,1,2,-1
45,5,2,1,-1
117,18,2,3,-1
50,10,1,1,-1
102,19,1,3,-1
200,20,2,1,-1
176,19,2,2,-1
208,19,1,2,-1
133,4,2,3,-1
170,8,1,1,-1
128,11,1,2,-1
160,18,1,1,-1
22,19,1,2,-1
44,9,2,1,-1
110,7,2,3,-1
180,5,1,3,-1
162,16,2,3,-1
16,11,1,3,-1
66,13,2,3,-1
56,18,2,2,-1
203,14,1,3,-1
204,5,1,3,-1
69,4,1,3,-1
66,18,2,1,-1
7,2,2,3,-1
188,8,2,3,-1
88,12,2,3,-1
115,15,2,3,-1
32,5,2,2,-1
39,10,1,2,-1
204,10,2,3,-1
89,18,2,1,-1
189,8,2,1,-1
143,3,2,2,-1
100,3,2,3,-1
166,14,1,3,-1
129,17,2,1,-1
164,15,2,3,-1
104,13,1,3,-1
136,6,2,3,-1
182,8,1,2,-1
113,17,2,1,-1
45,12,1,3,-1
136,11,1,3,-1
201,7,2,3,-1
45,12,1,1,-1
205,13,1,1,-1
8,5,1,3,-1
75,7,1,3,-1
161,17,1,1,-1
212,2,2,1,-1
137,5,1,3,-1
68,8,2,3,-1
68,18,2,1,-1
89,14,2,3,-1
112,12,2,2,-1
44,10,1,3,-1
9,19,2,1,-1
99,14,1,3,-1
162,4,2,3,-1
138,12,2,1,-1
120,9,2,3,-1
194,4,1,1,-1
83,15,2,1,-1
77,19,2,1,-1
89,9,2,3,-1
7,16,2,1,-1
86,19,2,1,-1
172,4,1,3,-1
105,3,1,3,-1
2,18,2,3,-1
106,20,2,1,-1
156,5,2,1,-1
40,17,2,2,-1
101,1,2,2,-1
2,11,1,1,-1
160,4,1,1,-1
82,15,2,3,-1
72,1,2,3,-1
169,15,1,3,-1
125,16,2,2,-1
135,11,2,1,-1
87,8,1,3,-1
86,8,2,3,-1
20,20,2,3,-1
54,14,2,3,-1
66,3,2,3,-1
179,14,2,3,-1
131,16,2,1,-1
76,1,2,1,-1
106,16,1,3,-1
84,16,2,1,-1
123,2,2,1,-1
178,2,2,3,-1
40,8,1,3,-1
143,6,1,1,-1
131,8,2,3,-1
88,3,1,3,-1
164,8,1,1,-1
58,13,2,3,-1
59,12,2,1,-1
200,20,1,1,-1
42,20,2,3,-1
180,10,2,3,-1
35,15,2,1,-1
76,6,2,1,-1
180,10,2,2,-1
16,19,1,3,-1
171,12,2,2,-1
208,17,2,2,-1
39,17,1,3,-1
157,1,1,3,-1
135,10,1,3,-1
205,17,2,2,-1
138,6,1,2,-1
207,2,1,2,-1
159,5,2,3,-1
65,10,2,3,-1
16,1,1,2,-1
34,19,1,1,-1
72,13,2,2,-1
78,15,1,2,-1
102,17,2,1,-1
33,18,1,3,-1
153,14,2,1,-1
183,3,2,3,-1
104,20,1,1,-1
69,1,2,1,-1
78,3,2,1,-1
152,3,1,1,-1
109,14,1,1,-1
100,14,2,3,-1
172,10,1,1,-1
42,8,2,3,-1
139,5,2,3,-1
187,14,2,1,-1
77,8,1,2,-1
97,5,2,1,-1
162,3,2,1,-1
54,19,2,2,-1
47,9,2,1,-1
128,17,1,3,-1
185,2,2,2,-1
101,19,1,2,-1
78,14,1,2,-1
156,5,2,3,-1
134,20,2,3,-1
199,10,1,3,-1
125,13,1,3,-1
157,4,1,2,-1
168,19,2,3,-1
80,19,1,1,-1
166,1,2,1,-1
57,7,2,1,-1
115,13,2,2,-1
96,1,2,1,-1
80,11,2,3,-1
143,1,2,2,-1
95,8,2,3,-1
103,7,2,3,-1
160,2,2,1,-1
153,20,2,3,-1
38,10,1,3,-1
66,20,2,3,-1
119,14,2,3,-1
164,6,2,2,-1
140,18,2,1,-1
10,18,2,3,-1
103,17,1,1,-1
136,1,1,3,-1
85,11,1,3,-1
50,5,2,3,-1
32,13,2,3,-1
176,16,2,2,-1
196,9,2,1,-1
172,14,2,1,-1
47,4,1,3,-1
20,17,1,3,-1
23,5,2,3,-1
150,3,1,1,-1
139,8,1,2,-1
15,18,1,3,-1
132,10,1,3,-1
81,2,2,1,-1
148,19,2,1,-1
112,17,2,2,-1
123,4,2,3,-1
68,16,1,1,-1
46,19,1,3,-1
35,15,2,3,-1
12,20,1,2,-1
134,5,2,2,-1
137,1,2,2,-1
211,6,2,3,-1
83,15,2,2,-1
152,8,2,3,-1
50,20,2,1,-1
106,11,2,1,-1
30,12,2,3,-1
95,20,2,1,-1
125,11,2,3,-1
99,9,1,3,-1
181,20,2,3,-1
99,11,2,1,-1
66,1,2,3,-1
195,12,2,1,-1
72,5,1,1,-1
207,10,1,2,-1
147,2,2,1,-1
78,10,2,3,-1
157,13,2,1,-1
108,9,2,1,-1
120,7,2,3,-1
32,9,1,2,-1
52,19,1,2,-1
19,10,1,1,-1
99,16,2,3,-1
57,18,2,3,-1
38,2,1,1,-1
209,7,2,3,-1
80,18,2,1,-1
107,10,1,1,-1
129,12,1,3,-1
173,4,2,1,-1
152,6,1,2,-1
128,4,2,3,-1
89,5,2,1,-1
94,15,2,3,-1
24,8,2,1,-1
208,11,1,2,-1
177,14,2,3,-1
12,7,1,3,-1
6,17,1,2,-1
192,8,2,1,-1
38,1,2,3,-1
166,9,1,1,-1
49,18,2,1,-1
129,6,1,3,-1
195,19,2,3,-1
69,14,2,1,-1
18,16,2,1,-1
163,17,2,3,-1
207,10,2,1,-1
93,7,2,1,-1
173,12,2,3,-1
123,18,1,1,-1
49,11,1,1,-1
104,10,1,3,-1
5,12,1,2,-1
189,3,2,3,-1
98,8,2,3,-1
1,2,1,2,-1
122,12,2,3,-1
45,10,2,1,-1
184,14,2,2,-1
